ROW_NUM,NUMBER_RECORDS,LINK,SPEC_LOCALITY,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS,GENUS,SPECIES,COLLECTORS,YEAR_COLLECTED,MONTH_COLLECTED,DAY_COLLECTED,AGE,EAR_FROM_NOTCH,EAR_LENGTH_MM,HIND_FOOT_WITH_CLAW,HIND_FOOT_W_CLAW_MM,SEX,TAIL_LENGTH,TAIL_LENGTH_MM,TOTAL_LENGTH,TOTAL_LENGTH_MM,WEIGHT,MASS_G
835,1,https://arctos.database.museum/search.cfm?collection_object_id=31650511,near Bucks Lake,45.58333333,-91.45,,Erethizon,Erethizon dorsatum,Archie S. Mossman,1954,11,21,,,,,,female,,,,,,
836,1,https://arctos.database.museum/search.cfm?collection_object_id=28097540,near Buster Casey Ranch,,,,Erethizon,Erethizon dorsatum,unknown,1974,12,6,juvenile,,,,,female,,,,,,
840,1,https://arctos.database.museum/search.cfm?collection_object_id=25943694,NEAR JCT TRANSMT RD & ENTRANCE TO TOM MAYS PARK.,31.9,-106.49,3434,Erethizon,Erethizon dorsatum,Richard D. Worthington,1973,8,24,,,,,,female,,,,,,
849,3,"https://arctos.database.museum/search.cfm?collection_object_id=10167010,10167030,10167045",Nekishka [=Nikishka on Kenai Peninsula?],60.70277778,-151.4027778,227,Erethizon,Erethizon dorsatum,,1906,,,,,,,,female,,,,,,
852,1,https://arctos.database.museum/search.cfm?collection_object_id=25766960,Neopit,44.980808,-88.83094,6883,Erethizon,Erethizon dorsatum,Edwin V. Komarek,1929,9,29,immature,,,,,female,,,,,,
857,1,https://arctos.database.museum/search.cfm?collection_object_id=10167060,Ninilchuk [=Ninilchik on Kenai Peninsula?],60.05138889,-151.6688889,613,Erethizon,Erethizon dorsatum,,1905,,,,,,,,female,,,,,,
859,5,"https://arctos.database.museum/search.cfm?collection_object_id=10167016,10167021,10167025,10167032,10167033",Ninilchuk [=Ninilchik on Kenai Peninsula?],60.05138889,-151.6688889,613,Erethizon,Erethizon dorsatum,,1906,,,,,,,,female,,,,,,
872,1,https://arctos.database.museum/search.cfm?collection_object_id=22656762,"North Fork, Brooks Range",,,,Erethizon,Erethizon dorsatum,Robert L. Rausch,1959,1,23,,,,,,female,,,,,,
874,1,https://arctos.database.museum/search.cfm?collection_object_id=31671300,"north of Peshtigo Preserve, along road",,,,Erethizon,Erethizon dorsatum,,1937,9,20,immature,,,,,female,,,,,,
883,1,https://arctos.database.museum/search.cfm?collection_object_id=32377705,No specific locality recorded.,31.404399,-100.462073,73028,Erethizon,Erethizon dorsatum,Robert C. Dowler,2021,11,6,,,,,,female,,,,,,
891,1,https://arctos.database.museum/search.cfm?collection_object_id=31062132,No specific locality recorded.,47.5006,-93.5833,71629,Erethizon,Erethizon dorsatum,,1960,2,13,,,,,,female,,,,,,
892,1,https://arctos.database.museum/search.cfm?collection_object_id=31070310,No specific locality recorded.,48.7506,-94.9167,72433,Erethizon,Erethizon dorsatum,,1928,2,15,,,,,,female,,,,,,
893,1,https://arctos.database.museum/search.cfm?collection_object_id=31070311,No specific locality recorded.,48.7506,-94.9167,72433,Erethizon,Erethizon dorsatum,,1932,2,8,,,,,,female,,,,,,
909,1,https://arctos.database.museum/search.cfm?collection_object_id=27923223,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,T. Retterer,,,,,,,,,female,,,,,,
917,1,https://arctos.database.museum/search.cfm?collection_object_id=31666743,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1901,11,1,immature,,,,,female,,,,,,
918,1,https://arctos.database.museum/search.cfm?collection_object_id=2598179,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1948,11,23,,,,,,female,,,,,,
922,1,https://arctos.database.museum/search.cfm?collection_object_id=31671471,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1952,5,8,immature,,,,,female,,,,,,
926,1,https://arctos.database.museum/search.cfm?collection_object_id=31671509,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1952,5,11,immature,,,,,female,,,,,,
929,1,https://arctos.database.museum/search.cfm?collection_object_id=30828026,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1953,8,22,,,,,,female,,,,,,
930,1,https://arctos.database.museum/search.cfm?collection_object_id=31671606,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1956,7,13,,,,,,female,,,,,,
933,1,https://arctos.database.museum/search.cfm?collection_object_id=31077085,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1957,9,27,,,,,,female,,,,,,
934,1,https://arctos.database.museum/search.cfm?collection_object_id=31671813,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1962,10,30,,,,,,female,,,,,,
944,1,https://arctos.database.museum/search.cfm?collection_object_id=31061318,NW Side Itasca State Park,47.2125,-95.2585,3232,Erethizon,Erethizon dorsatum,,1960,3,27,,,,,,female,,,,,,
946,1,https://arctos.database.museum/search.cfm?collection_object_id=26302746,"Oak City Forest Camp, 4 mi E Oak City",39.34989,-112.26573,818,Erethizon,Erethizon dorsatum,Guy Graham Musser,1958,5,16,,,,,,female,,,,,,
952,1,https://arctos.database.museum/search.cfm?collection_object_id=10180559,Old Fort Crook,41.0884763,-121.5117619,172,Erethizon,Erethizon dorsatum,David H. Johnson,1941,7,10,,,,,,female,,,,,,
964,1,https://arctos.database.museum/search.cfm?collection_object_id=10175162,Padras Canyon,,,,Erethizon,Erethizon dorsatum,Annie M. Alexander,1931,11,1,,,,,,female,,,,,,
972,1,https://arctos.database.museum/search.cfm?collection_object_id=1775635,"PELONCILLO MTS, 8 MI N, 2 MI W STEINS, DOUBTFUL CA; T22S, R21W, SEC 32",32.3451565,-109.0221676,,Erethizon,Erethizon dorsatum,Clyde Jones,1958,2,1,,,,,,female,,,,,,
974,1,https://arctos.database.museum/search.cfm?collection_object_id=27188743,"Peterson Mts, SE Constantia",,,,Erethizon,Erethizon dorsatum,Claude Horner,1916,9,15,,,,,,female,,,,,,
978,1,https://arctos.database.museum/search.cfm?collection_object_id=22542044,Pilot Hill,41.31056,-105.45222,1807,Erethizon,Erethizon dorsatum,unknown,1982,11,10,,,,,,female,,,,,,
979,1,https://arctos.database.museum/search.cfm?collection_object_id=10188034,"Pine Ridge, Fort Laramie",42.26083,-104.40167,1609,Erethizon,Erethizon dorsatum,,1995,9,16,,,,,,female,,,,,,
987,1,https://arctos.database.museum/search.cfm?collection_object_id=10166648,"Port Nell Juan, Prince William Sound",60.55305556,-148.2375,12136,Erethizon,Erethizon dorsatum,Edmund Heller,1908,8,16,,,,,,female,,,,,,
988,1,https://arctos.database.museum/search.cfm?collection_object_id=10166647,"Port Nell Juan, Prince William Sound",60.55305556,-148.2375,12136,Erethizon,Erethizon dorsatum,Edmund Heller,1908,8,18,,,,,,female,,,,,,
993,1,https://arctos.database.museum/search.cfm?collection_object_id=22656764,Publatuk,,,,Erethizon,Erethizon dorsatum,Robert L. Rausch,1959,2,28,,,,,,female,,,,,,
995,1,https://arctos.database.museum/search.cfm?collection_object_id=31148864,Pullman,46.731274,-117.179616,5639,Erethizon,Erethizon dorsatum,unknown,1898,2,25,,,,,,female,,,,,,
1010,1,https://arctos.database.museum/search.cfm?collection_object_id=10176522,"right fork Segi-Ot-Sosie Canyon, 11 mi NW Kayenta",36.845,-110.3499,4843,Erethizon,Erethizon dorsatum,Torrey Lyons,1933,7,24,,,,,,female,,,,,,
1012,1,https://arctos.database.museum/search.cfm?collection_object_id=2730408,Rio Rancho,35.2030286,-106.664384,5047,Erethizon,Erethizon dorsatum,Rio Rancho Animal Control,2003,10,3,,,,,,female,,,,,,
1020,1,https://arctos.database.museum/search.cfm?collection_object_id=26349745,"Ruby Mountains, 0.6  km N, 1.1 km W confluence of Thomas and Lamoille creeks",40.65588,-115.4193,20,Erethizon,Erethizon dorsatum,Eric A. Rickart,2007,8,12,,,,,,female,,,,,,
1022,1,https://arctos.database.museum/search.cfm?collection_object_id=10187895,"Sagehen Creek Field Station, Hwy. 89, 0.35 mi N Nevada County line",39.450209,-120.217179,80,Erethizon,Erethizon dorsatum,Patrick A. Kelly,1985,6,21,,,,,,female,,,,,,
1023,1,https://arctos.database.museum/search.cfm?collection_object_id=25768717,Saint Germain,45.901619,-89.487363,3036,Erethizon,Erethizon dorsatum,George E. Iannarone,1972,2,20,,,,,,female,,,,,,
1025,1,https://arctos.database.museum/search.cfm?collection_object_id=26267231,Salt Lake City,40.76083,-111.89028,6437,Erethizon,Erethizon dorsatum,,1938,9,17,,,,,,female,,,,,,
1032,1,https://arctos.database.museum/search.cfm?collection_object_id=31440676,San Angelo I mi on Red Bluff Rd from Knickerbocker Rd,31.396977,-100.495781,577,Erethizon,Erethizon dorsatum,Dianna M. Krejsa,2019,3,28,,,,,,female,,,,,,
1033,1,https://arctos.database.museum/search.cfm?collection_object_id=28700092,"San Angelo, Knickerbocker",31.409431,-100.477512,5000,Erethizon,Erethizon dorsatum,Robert C. Dowler,2006,9,25,,,,,,female,,,,,,
1035,1,https://arctos.database.museum/search.cfm?collection_object_id=28671525,"San Angelo, Middle Concho Park near spillway",31.379782,-100.522953,1500,Erethizon,Erethizon dorsatum,,2000,11,15,,,,,,female,,,,,,
1036,1,https://arctos.database.museum/search.cfm?collection_object_id=28669262,San Angelo State Park,31.494902,-100.521923,5000,Erethizon,Erethizon dorsatum,Spencer M. Stewart,2001,10,2,,,,,,female,,,,,,
1050,1,https://arctos.database.museum/search.cfm?collection_object_id=10173642,"Savage River, Mt. McKinley District",63.75,-149.2891667,21470,Erethizon,Erethizon dorsatum,Joseph Scattergood Dixon,1926,5,31,,,,,,female,,,,,,
1052,1,https://arctos.database.museum/search.cfm?collection_object_id=2880491,"S boundary of park, 1 mi S Pasture Wash R.S., Grand Canyon National Park",,,,Erethizon,Erethizon dorsatum,William H. Davis,1954,7,15,,,,,,female,,,,,,
1054,1,https://arctos.database.museum/search.cfm?collection_object_id=10174388,Schutt's Mine,42.9016,-112.2723,10652,Erethizon,Erethizon dorsatum,Wayne B. Whitlow,1929,12,29,,,,,,female,,,,,,
1065,1,https://arctos.database.museum/search.cfm?collection_object_id=29405719,S Fk Provo Canyon,40.3559475,-111.5724892,8873,Erethizon,Erethizon dorsatum,Mark C. Oveson,1981,2,25,,,,,,female,,,,,,
1071,1,https://arctos.database.museum/search.cfm?collection_object_id=10166967,"Skilak Lake, Kenai Peninsula",60.41638889,-150.3338889,11975,Erethizon,Erethizon dorsatum,E. Wemple,1906,8,19,,,,,,female,,,,,,
1072,5,"https://arctos.database.museum/search.cfm?collection_object_id=10166964,10166965,10166966,10166968,10166969","Skilak Lake, Kenai Peninsula",60.41638889,-150.3338889,11975,Erethizon,Erethizon dorsatum,unknown,1906,8,,,,,,,female,,,,,,
1073,1,https://arctos.database.museum/search.cfm?collection_object_id=10166963,"Skilak Lake, Kenai Peninsula",60.41638889,-150.3338889,11975,Erethizon,Erethizon dorsatum,unknown,1906,9,7,,,,,,female,,,,,,
1074,1,https://arctos.database.museum/search.cfm?collection_object_id=10166971,"Skilak Lake, Kenai Peninsula",60.41638889,-150.3338889,11975,Erethizon,Erethizon dorsatum,,1906,9,7,,,,,,female,,,,,,
1085,1,https://arctos.database.museum/search.cfm?collection_object_id=26301056,"South Canyon, 41 mi SE Ouray, 2 mi E PR Springs",39.4624,-109.2459,3550,Erethizon,Erethizon dorsatum,Gary L. Ranck,1959,8,16,,,,,,female,,,,,,
1088,1,https://arctos.database.museum/search.cfm?collection_object_id=31076444,"South Kawishiwi River, Camp II",,,,Erethizon,Erethizon dorsatum,,1912,7,15,,,,,,female,,,,,,
1089,1,https://arctos.database.museum/search.cfm?collection_object_id=31657126,south of Lake Lucerne,,,,Erethizon,Erethizon dorsatum,Harland W. Mossman,1954,11,21,,,,,,female,,,,,,
1092,1,https://arctos.database.museum/search.cfm?collection_object_id=29746840,South Slope Peavine Mt. 2 miles west of Reno,,,,Erethizon,Erethizon dorsatum,"Patrick O'Halloran, E. Randall",1957,3,,,,,,,female,,,,,,
1095,1,https://arctos.database.museum/search.cfm?collection_object_id=29404735,Spanish Fork River,40.0891039,-111.6018676,15386,Erethizon,Erethizon dorsatum,D. Eldon Beck,1927,5,12,,,,,,female,,,,,,
1114,1,https://arctos.database.museum/search.cfm?collection_object_id=10172511,"Stikine River region, 3 mi W Telegraph Creek",57.9,-131.2481,7477,Erethizon,Erethizon dorsatum,Joseph Scattergood Dixon,1919,6,12,,,,,,female,,,,,,
1126,1,https://arctos.database.museum/search.cfm?collection_object_id=10181768,"Swager Canyon, Sweetwater Mts.",38.377051,-119.342674,5150,Erethizon,Erethizon dorsatum,"Oliver P. Pearson, Seth B. Benson",1947,7,24,,,,,,female,,,,,,
1130,1,https://arctos.database.museum/search.cfm?collection_object_id=1971511,"T30S, 420W. SEC. 1 NE 1/4",31.7297161,-108.8257475,,Erethizon,Erethizon dorsatum,,1992,10,15,,,,,,female,,,,,,
1131,1,https://arctos.database.museum/search.cfm?collection_object_id=1773823,"T31N, R8W, E 1/2",36.9019997,-107.6432038,6824,Erethizon,Erethizon dorsatum,Arthur H. Harris,1958,8,29,,,,,,female,,,,,,
1135,1,https://arctos.database.museum/search.cfm?collection_object_id=2039048,Talkeetna Mountains,,,,Erethizon,Erethizon dorsatum,Robert L. Rausch,,1,1,,,,,,female,,,,,,
1143,1,https://arctos.database.museum/search.cfm?collection_object_id=10175423,"the Racetrack, South Fork Mt.",40.4808574,-123.4808944,446,Erethizon,Erethizon dorsatum,H. C. Watson,1932,6,21,,,,,,female,,,,,,
1144,1,https://arctos.database.museum/search.cfm?collection_object_id=10167681,Thomas Bay,57.03138889,-132.8536111,8435,Erethizon,Erethizon dorsatum,Allen E. Hasselborg,1909,8,17,,,,,,female,,,,,,
1145,1,https://arctos.database.museum/search.cfm?collection_object_id=10166626,Thomas Bay,57.03138889,-132.8536111,8435,Erethizon,Erethizon dorsatum,Frank Stephens,1907,9,2,,,,,,female,,,,,,
1146,1,https://arctos.database.museum/search.cfm?collection_object_id=1926301,TIJERAS CANYON ON INTERSTATE 40,35.0623395,-106.4783985,,Erethizon,Erethizon dorsatum,Roberto Uriel Gutierrez,1989,7,21,,,,,,female,,,,,,
1149,1,https://arctos.database.museum/search.cfm?collection_object_id=25946039,"TRANSMOUNTAIN RD. 4.2 MI W INTERSECTION WITH WAR RD., 6.2 MI E INTERSECTION WITH I-10",31.880034,-106.495083,1428,Erethizon,Erethizon dorsatum,Richard D. Worthington,1972,8,10,,,,,,female,,,,,,
1152,1,https://arctos.database.museum/search.cfm?collection_object_id=10174070,Treasury Lake,,,,Erethizon,Erethizon dorsatum,J. Raymond Alcorn,1939,6,19,,,,,,female,,,,,,
1153,1,https://arctos.database.museum/search.cfm?collection_object_id=10174072,Treasury Lake,,,,Erethizon,Erethizon dorsatum,J. Raymond Alcorn,1939,6,20,,,,,,female,,,,,,
1154,1,https://arctos.database.museum/search.cfm?collection_object_id=10174071,Treasury Lake,,,,Erethizon,Erethizon dorsatum,J. Raymond Alcorn,1939,6,21,,,,,,female,,,,,,
1156,1,https://arctos.database.museum/search.cfm?collection_object_id=28092004,Tri City Basin,,,,Erethizon,Erethizon dorsatum,unknown,,,,,,,,,female,,,,,,
1189,1,https://arctos.database.museum/search.cfm?collection_object_id=10175045,vicinity of Denio,42.0028,-118.6325,17717,Erethizon,Erethizon dorsatum,,1931,5,,,,,,,female,,,,,,
1194,1,https://arctos.database.museum/search.cfm?collection_object_id=31073007,Warner Mountains,,,,Erethizon,Erethizon dorsatum,,1925,6,7,,,,,,female,,,,,,
1199,1,https://arctos.database.museum/search.cfm?collection_object_id=10168244,"Webber Lake, near Independence Lake",39.4861883,-120.4122656,687,Erethizon,Erethizon dorsatum,Louise Kellogg,1910,7,21,,,,,,female,,,,,,
1204,1,https://arctos.database.museum/search.cfm?collection_object_id=2880445,W gate of Fort Huachuca,31.55528,-110.36179,2966,Erethizon,Erethizon dorsatum,Donald F. Hoffmeister,1961,1,24,,,,,,female,,,,,,
1208,1,https://arctos.database.museum/search.cfm?collection_object_id=31650508,Wilkinson,,,,Erethizon,Erethizon dorsatum,Archie S. Mossman,1954,11,11,,,,,,female,,,,,,
1218,1,https://arctos.database.museum/search.cfm?collection_object_id=22487964,Woods Landing,41.11056,-106.01278,3036,Erethizon,Erethizon dorsatum,Morton May,1948,11,14,,,,,,female,,,,,,
1220,1,https://arctos.database.museum/search.cfm?collection_object_id=10179974,"Yellowstone River, 5 mi W Forsyth",46.268,-106.7813,7551,Erethizon,Erethizon dorsatum,Ward C. Russell,1940,6,1,,,,,,female,,,,,,
1211,1,https://arctos.database.museum/search.cfm?collection_object_id=31958444,Willow Creek,46.493803,-113.379441,21344,Erethizon,Erethizon dorsatum,unknown,1988,12,28,,96 mm,96,,,,,,,,21.6 lb,9797
669,1,https://arctos.database.museum/search.cfm?collection_object_id=31149555,"Hwy 195, 10 mi S Spokane",47.514035,-117.426047,22153,Erethizon,Erethizon dorsatum,unknown,1977,12,15,,,,,,,225.0 mm,225.0,790 mm,790,3900 g,3900 
770,1,https://arctos.database.museum/search.cfm?collection_object_id=31149589,Manson,47.884857,-120.158412,301,Erethizon,Erethizon dorsatum,unknown,1977,11,18,,,,,,,170.0 mm,170.0,670 mm,670,3600 g,3600 
159,1,https://arctos.database.museum/search.cfm?collection_object_id=31250968,3.5 mi W of Hay,46.678739,-117.989626,4507,Erethizon,Erethizon dorsatum,unknown,1976,3,16,,,,,,,62.0 mm,62.,180 mm,180,237.2 g,237.2
597,1,https://arctos.database.museum/search.cfm?collection_object_id=24111877,E Rosebud Lake,45.19749226,-109.6422286,1000,Erethizon,Erethizon dorsatum,Sylvia M. Sutton,1961,7,5,,35 mm,35,100 mm,10,,210 mm,210,740 mm,740,,
2,1,https://arctos.database.museum/search.cfm?collection_object_id=26319908,0.25 mi S Kolob Reservoir,37.42804,-113.04694,2148,Erethizon,Erethizon dorsatum,A. Dean Stock,1963,7,27,,,,,,,,,,,,
6,1,https://arctos.database.museum/search.cfm?collection_object_id=25927130,"0.4 MI. E POINT OF ROCKS ROADSIDE PARK, 30 DEG. 32' N, 104 DEG. 03' W",30.535,-104.057,285,Erethizon,Erethizon dorsatum,Richard D. Worthington,1973,9,2,,,,,,,,,,,,
26,1,https://arctos.database.museum/search.cfm?collection_object_id=30473715,10 m S Grand Rapids,,,,Erethizon,Erethizon dorsatum,David H. Jamieson,1990,5,12,,,,,,,,,,,,
34,2,"https://arctos.database.museum/search.cfm?collection_object_id=25922052,25922054",12-14 MI E AND 7.5-8 MI N OF PINE SPRINGS,31.984,-104.583,1730,Erethizon,Erethizon dorsatum,Arthur H. Harris,1966,9,4,,,,,,,,,,,,
37,1,https://arctos.database.museum/search.cfm?collection_object_id=26325715,12 mi E Elko on Humboldt River,40.93,-115.55,6463,Erethizon,Erethizon dorsatum,S. J. Bissell,1968,8,28,,,,,,,,,,,,
41,1,https://arctos.database.museum/search.cfm?collection_object_id=30828981,12 miles east and 5 miles south of Madeline,40.979146,-120.2463,1637,Erethizon,Erethizon dorsatum,,1962,9,21,,,,,,,,,,,,
71,1,https://arctos.database.museum/search.cfm?collection_object_id=31159172,"16 mi S of Prineville, near Prineville Reservoir",44.06812,-120.834466,23279,Erethizon,Erethizon dorsatum,unknown,2008,6,23,,,,,,,,,,,,
80,1,https://arctos.database.museum/search.cfm?collection_object_id=25927445,1 AIR MI ESE TOP MT. LIVERMORE (30 DEG 37' 40.,30.632,-104.154,948,Erethizon,Erethizon dorsatum,Richard D. Worthington,1978,9,3,,,,,,,,,,,,
81,1,https://arctos.database.museum/search.cfm?collection_object_id=26310479,"1 mi E Big Mountain, East Canyon",40.82085,-111.58495,805,Erethizon,Erethizon dorsatum,,1961,5,16,,,,,,,,,,,,
95,1,https://arctos.database.museum/search.cfm?collection_object_id=29168630,"1 mi. S Lovelace Rd./Pennsylvania Ave., on KAFB",,,,Erethizon,Erethizon dorsatum,Lily B. Poland,1990,7,19,,,,,,,,,,,,
97,1,https://arctos.database.museum/search.cfm?collection_object_id=29168611,1 mi. S of Lovelace/Pennsylvania Ave. on Kirtland AFB,,,,Erethizon,Erethizon dorsatum,Lily B. Poland,,,,,,,,,,,,,,,
101,1,https://arctos.database.museum/search.cfm?collection_object_id=26273396,1 mi W Kanab,37.0464,-112.54363,3874,Erethizon,Erethizon dorsatum,,1940,4,7,,,,,,,,,,,,
111,1,https://arctos.database.museum/search.cfm?collection_object_id=25932299,2.2 MI NW JUNCTION OF GATEWAY SOUTH AND TRANSMT RD.,31.918674,-106.470995,186,Erethizon,Erethizon dorsatum,Richard D. Worthington,1978,5,6,,,,,,,,,,,,
137,1,https://arctos.database.museum/search.cfm?collection_object_id=25921715,"2 MI. NW FORT DAVIS, 4900 FT.",30.6,-103.92,1065,Erethizon,Erethizon dorsatum,Robert G. Webb,1966,8,7,,,,,,,,,,,,
148,1,https://arctos.database.museum/search.cfm?collection_object_id=30115369,2 mi W Buffalo,,,,Erethizon,Erethizon dorsatum,Spencer M. Stewart,1999,9,14,,,,,,,,,,,,
167,1,https://arctos.database.museum/search.cfm?collection_object_id=26350795,3 mi E Park City,40.64,-111.48,2000,Erethizon,Erethizon dorsatum,Jack M. Broughton,2005,7,6,,,,,,,,,,,,
209,2,"https://arctos.database.museum/search.cfm?collection_object_id=26343068,26343127",5 mi NE La Sal P.O.,38.36358,-109.18226,835,Erethizon,Erethizon dorsatum,William H. Behle,1938,4,8,,,,,,,,,,,,
228,1,https://arctos.database.museum/search.cfm?collection_object_id=30116159,6 mi S Trent,,,,Erethizon,Erethizon dorsatum,Thomas E. Lee Jr.,2009,7,29,,,,,,,,,,,,
251,1,https://arctos.database.museum/search.cfm?collection_object_id=31150232,8 mi SE Genessee,46.326837,-116.750281,54113,Erethizon,Erethizon dorsatum,unknown,1971,6,19,,,,,,,,,,,,
309,1,https://arctos.database.museum/search.cfm?collection_object_id=28070210,approx 50yds E of The Polygon turnout,,,,Erethizon,Erethizon dorsatum,Robert S. Hoffmann,1959,8,29,,,,,,,,,,,,
333,1,https://arctos.database.museum/search.cfm?collection_object_id=25935064,"BARREL SPRINGS, CA. 30 DEG. 32' N, 104 DEG. 14' W",30.541816,-104.242136,422,Erethizon,Erethizon dorsatum,Richard D. Worthington,1973,9,2,,,,,,,,,,,,
345,1,https://arctos.database.museum/search.cfm?collection_object_id=27187322,Berthound Pass,,,,Erethizon,Erethizon dorsatum,A. A. Alcorn,1951,8,31,,,,,,,,,,,,
352,1,https://arctos.database.museum/search.cfm?collection_object_id=24105600,"Big Bend, 20 miles E of Oroville",,,,Erethizon,Erethizon dorsatum,Richard E. Pillmore,1948,6,22,,,,,,,,,,,,
356,1,https://arctos.database.museum/search.cfm?collection_object_id=26308514,"Big Johns Flat, Tushar Mountains",38.34972,-112.4,544,Erethizon,Erethizon dorsatum,Guy Graham Musser,1960,8,15,,,,,,,,,,,,
357,1,https://arctos.database.museum/search.cfm?collection_object_id=26463005,Big Manhole Cave,32.2028,-104.4858,500,Erethizon,Erethizon dorsatum,"Bureau of Land Management, James Goodbar",1989,6,,,,,,,,,,,,,
358,39,"https://arctos.database.museum/search.cfm?collection_object_id=26464243,26464245,26465204,26465206,26465208,26465210,26465212,26465214,26465216,26465218,26465220,26465283,26465285,26465290,26465292,26465294,26465296,26465298,26465300,26465362,26465364,26465366,26465368,26465370,26465372,26465374,26465376,26465437,26465439,26465441,26465443,26465445,26465447,26465449,26465451,26465453,26465527,26465529,26465531",Big Manhole Cave,32.2028,-104.4858,500,Erethizon,Erethizon dorsatum,Lauri L. Lear,1995,3,20,,,,,,,,,,,,
359,38,"https://arctos.database.museum/search.cfm?collection_object_id=26464527,26464529,26464533,26464535,26464537,26464539,26464541,26464543,26464612,26464808,26464810,26464905,26464992,26465240,26465302,26465533,26465535,26465537,26465539,26465541,26465555,26465614,26465616,26465618,26465620,26465622,26465624,26465626,26465628,26465630,26465702,26465704,26465708,26465710,26465712,26465714,26465716,26465718",Big Manhole Cave,32.2028,-104.4858,500,Erethizon,Erethizon dorsatum,Lauri L. Lear,1995,3,21,,,,,,,,,,,,
360,64,"https://arctos.database.museum/search.cfm?collection_object_id=26464816,26464819,26464821,26464891,26464895,26464897,26464901,26464903,26464994,26464996,26464998,26465000,26465083,26465085,26465087,26465089,26465091,26465150,26465152,26465154,26465156,26465158,26465162,26465164,26465166,26465222,26465224,26465230,26465234,26465236,26465238,26465304,26465306,26465308,26465310,26465318,26465378,26465381,26465383,26465385,26465387,26465389,26465461,26465465,26465467,26465469,26465471,26465473,26465543,26465545,26465547,26465549,26465551,26465553,26465632,26465634,26465636,26465638,26465640,26465642,26465644,26465646,26465648,26465720",Big Manhole Cave,32.2028,-104.4858,500,Erethizon,Erethizon dorsatum,Lauri L. Lear,1995,3,22,,,,,,,,,,,,
361,39,"https://arctos.database.museum/search.cfm?collection_object_id=26464616,26464618,26464620,26464622,26464624,26464626,26464629,26464710,26464712,26464714,26464716,26464718,26464720,26464722,26464724,26464726,26464804,26464806,26464812,26464814,26464887,26464889,26464899,26465002,26465004,26465006,26465008,26465075,26465077,26465079,26465081,26465160,26465226,26465228,26465312,26465314,26465316,26465557,26465559",Big Manhole Cave,32.2028,-104.4858,500,Erethizon,Erethizon dorsatum,Lauri L. Lear,1995,3,23,,,,,,,,,,,,
362,6,"https://arctos.database.museum/search.cfm?collection_object_id=26465391,26465393,26465395,26465455,26465457,26465459",Big Manhole Cave,32.2028,-104.4858,500,Erethizon,Erethizon dorsatum,Lauri L. Lear,1995,3,24,,,,,,,,,,,,
366,1,https://arctos.database.museum/search.cfm?collection_object_id=26299570,"Bitter Creek, 4 mi E Utah state line",39.521391,-109.046991,250,Erethizon,Erethizon dorsatum,Gary L. Ranck,1959,8,29,,,,,,,,,,,,
371,1,https://arctos.database.museum/search.cfm?collection_object_id=26265723,"Black Canyon, 19 mi SE Moab",38.38004,-109.30212,13319,Erethizon,Erethizon dorsatum,William H. Behle,1938,4,5,,,,,,,,,,,,
378,1,https://arctos.database.museum/search.cfm?collection_object_id=24110672,"Boulder, Old Gamble Field, Boulder Creek near CU",40.00663789,-105.2707087,1000,Erethizon,Erethizon dorsatum,unknown,1900,,,,,,,,,,,,,,
381,1,https://arctos.database.museum/search.cfm?collection_object_id=26020323,Boyd's Cave,32.4209,-104.4345,,Erethizon,Erethizon dorsatum,Andy Komensky,1966,9,4,,,,,,,,,,,,
391,1,https://arctos.database.museum/search.cfm?collection_object_id=25935981,"CA. 20 KM (AIR) NNE DELL CITY ALONG STATE HWY. 506 (T25S, R18E",32.128778,-105.081525,3739,Erethizon,Erethizon dorsatum,Carl S. Lieb,1990,7,19,,,,,,,,,,,,
396,1,https://arctos.database.museum/search.cfm?collection_object_id=26274771,campground 14 mi E Blanding,37.6241,-109.22395,18720,Erethizon,Erethizon dorsatum,,1946,6,18,,,,,,,,,,,,
401,1,https://arctos.database.museum/search.cfm?collection_object_id=26262572,canyon near Tooele,40.53083,-112.2975,11267,Erethizon,Erethizon dorsatum,,1931,4,4,,,,,,,,,,,,
416,1,https://arctos.database.museum/search.cfm?collection_object_id=25922562,CAVE CA. 7.5 MI N OF HUECO TANKS STATE PARK,31.92,-106.039,8100,Erethizon,Erethizon dorsatum,Arthur H. Harris,1967,4,9,,,,,,,,,,,,
417,1,https://arctos.database.museum/search.cfm?collection_object_id=26724912,Cave NE of Dry Cave,32.3723,-104.4815,1000,Erethizon,Erethizon dorsatum,Arthur H. Harris,1971,6,24,,,,,,,,,,,,
424,1,https://arctos.database.museum/search.cfm?collection_object_id=29168678,"Cerro Colorado, 3 mi. S, 15 mi. W of Albuquerque",,,,Erethizon,Erethizon dorsatum,David J. Hafner,1991,6,8,,,,,,,,,,,,
